Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,League,Season
553,Álvaro Tejero,es ESP,"MF,DF",Espanyol,28,1996,28,13,"1,238",13.8,1,4,5,1,0,0,2,0,0.6,0.6,2.9,3.5,27,46,72,0.07,0.29,0.36,0.07,0.36,0.04,0.21,0.26,0.04,0.26,Matches,laliga,2024/25
554,Martín Tejón,es ESP,"MF,DF",Valencia,20,2004,4,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,6,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.21,0.16,0.21,Matches,laliga,2024/25
555,Nahuel Tenaglia,ar ARG,DF,Alavés,28,1996,34,33,"2,922",32.5,2,1,3,2,0,0,11,0,2.2,2.2,1.6,3.7,42,103,98,0.06,0.03,0.09,0.06,0.09,0.07,0.05,0.12,0.07,0.12,Matches,laliga,2024/25
556,Marc-André ter Stegen,de GER,GK,Barcelona,32,1992,8,8,674,7.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
557,Ramón Terrats,es ESP,"MF,FW",Villarreal,23,2000,11,1,131,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,1,7,3,0.00,0.00,0.00,0.00,0.00,0.04,0.19,0.22,0.04,0.22,Matches,laliga,2024/25
558,Ramón Terrats,es ESP,"MF,FW",Getafe,23,2000,15,15,"1,219",13.5,4,1,5,4,0,0,1,0,2.2,2.2,2.5,4.7,8,36,37,0.30,0.07,0.37,0.30,0.37,0.16,0.19,0.35,0.16,0.35,Matches,laliga,2024/25
559,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,29,1994,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
560,Pablo Torre,es ESP,"MF,FW",Barcelona,21,2003,10,4,310,3.4,3,1,4,3,0,0,0,0,0.4,0.4,0.8,1.1,5,17,20,0.87,0.29,1.16,0.87,1.16,0.11,0.23,0.33,0.11,0.33,Matches,laliga,2024/25
561,David Torres,es ESP,DF,Valladolid,21,2003,18,15,"1,387",15.4,0,0,0,0,0,0,5,0,0.3,0.3,0.0,0.3,11,37,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,laliga,2024/25
562,Ferrán Torres,es ESP,"FW,MF",Barcelona,24,2000,27,12,"1,106",12.3,10,6,16,10,0,0,1,1,8.0,8.0,3.1,11.0,23,35,98,0.81,0.49,1.30,0.81,1.30,0.65,0.25,0.90,0.65,0.90,Matches,laliga,2024/25
563,Lucas Torró,es ESP,MF,Osasuna,30,1994,35,35,"2,957",32.9,3,0,3,3,0,0,10,0,2.3,2.3,1.2,3.5,10,109,30,0.09,0.00,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11,Matches,laliga,2024/25
564,Hamari Traoré,ml MLI,DF,Real Sociedad,32,1992,11,9,700,7.8,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.3,12,26,20,0.00,0.13,0.13,0.00,0.13,0.01,0.03,0.04,0.01,0.04,Matches,laliga,2024/25
565,Óscar Trejo,ar ARG,MF,Rayo Vallecano,36,1988,19,6,496,5.5,1,0,1,1,0,0,1,0,0.6,0.6,1.0,1.6,15,37,28,0.18,0.00,0.18,0.18,0.18,0.11,0.18,0.28,0.11,0.28,Matches,laliga,2024/25
566,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,26,1997,27,23,"1,913",21.3,2,5,7,2,0,0,1,0,2.8,2.8,3.9,6.7,62,65,195,0.09,0.24,0.33,0.09,0.33,0.13,0.18,0.31,0.13,0.31,Matches,laliga,2024/25
567,Beñat Turrientes,es ESP,MF,Real Sociedad,22,2002,21,11,942,10.5,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.7,18,42,28,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.07,0.05,0.07,Matches,laliga,2024/25
568,Christantus Uche,ng NGA,"FW,MF",Getafe,21,2003,33,30,"2,486",27.6,4,6,10,4,0,0,8,2,3.8,3.8,2.9,6.7,43,49,148,0.14,0.22,0.36,0.14,0.36,0.14,0.10,0.24,0.14,0.24,Matches,laliga,2024/25
569,Naci Ünüvar,nl NED,"MF,DF",Espanyol,21,2003,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.14,0.09,0.23,0.14,0.23,Matches,laliga,2024/25
570,Óscar Valentín,es ESP,MF,Rayo Vallecano,29,1994,34,18,"1,835",20.4,0,0,0,0,0,0,5,0,0.4,0.4,0.9,1.3,13,86,8,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches,laliga,2024/25
571,Germán Valera,es ESP,MF,Valencia,22,2002,8,1,148,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,2,10,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches,laliga,2024/25
572,Martin Valjent,sk SVK,DF,Mallorca,28,1995,31,31,"2,763",30.7,3,0,3,3,0,0,4,0,0.8,0.8,0.1,0.9,23,91,17,0.10,0.00,0.10,0.10,0.10,0.03,0.00,0.03,0.03,0.03,Matches,laliga,2024/25
573,Jesús Vallejo,es ESP,DF,Real Madrid,27,1997,4,1,138,1.5,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,5,1,0.00,0.65,0.65,0.00,0.65,0.00,0.08,0.08,0.00,0.08,Matches,laliga,2024/25
574,Federico Valverde,uy URU,"MF,DF",Real Madrid,26,1998,36,34,"3,032",33.7,6,4,10,6,0,0,4,0,2.7,2.7,3.1,5.8,66,226,76,0.18,0.12,0.30,0.18,0.30,0.08,0.09,0.17,0.08,0.17,Matches,laliga,2024/25
575,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,26,1998,2,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,1,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches,laliga,2024/25
576,Ruben Vargas,ch SUI,"FW,MF",Sevilla,25,1998,11,9,671,7.5,2,1,3,2,0,0,0,0,2.0,2.0,0.8,2.7,29,14,63,0.27,0.13,0.40,0.27,0.40,0.26,0.10,0.37,0.26,0.37,Matches,laliga,2024/25
577,José Luis García Vayá,es ESP,MF,Valencia,25,1998,34,18,"1,742",19.4,2,2,4,0,2,2,8,1,2.1,0.5,2.1,2.6,13,142,19,0.10,0.10,0.21,0.00,0.10,0.11,0.11,0.22,0.03,0.14,Matches,laliga,2024/25
578,Jesus Vazquez,es ESP,DF,Valencia,21,2003,19,10,919,10.2,0,0,0,0,0,0,3,0,0.1,0.1,0.6,0.8,32,21,48,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.08,0.01,0.08,Matches,laliga,2024/25
579,Lucas Vázquez,es ESP,DF,Real Madrid,33,1991,32,25,"2,189",24.3,1,5,6,1,0,0,4,0,1.4,1.4,4.7,6.1,37,99,194,0.04,0.21,0.25,0.04,0.25,0.06,0.19,0.25,0.06,0.25,Matches,laliga,2024/25
580,Alejo Véliz,ar ARG,FW,Espanyol,20,2003,27,10,"1,127",12.5,1,0,1,1,0,0,3,0,2.3,2.3,0.6,2.8,2,8,27,0.08,0.00,0.08,0.08,0.08,0.18,0.04,0.22,0.18,0.22,Matches,laliga,2024/25
581,Mikel Vesga,es ESP,MF,Athletic Club,31,1993,25,10,988,11.0,0,0,0,0,0,1,1,0,1.2,0.4,1.0,1.4,10,64,22,0.00,0.00,0.00,0.00,0.00,0.11,0.09,0.20,0.04,0.13,Matches,laliga,2024/25
582,Carlos Vicente,es ESP,"FW,MF",Alavés,25,1999,37,35,"3,092",34.4,5,5,10,4,1,1,3,0,3.5,2.7,5.4,8.1,104,68,226,0.15,0.15,0.29,0.12,0.26,0.10,0.16,0.26,0.08,0.24,Matches,laliga,2024/25
583,Pau Victor,es ESP,FW,Barcelona,22,2001,21,2,319,3.5,2,1,3,2,0,0,2,0,3.0,3.0,0.9,3.9,6,11,28,0.56,0.28,0.85,0.56,0.85,0.85,0.24,1.09,0.85,1.09,Matches,laliga,2024/25
584,Nacho Vidal,es ESP,DF,Osasuna,29,1995,5,1,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
585,Fran Vieites,es ESP,GK,Betis,25,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,laliga,2024/25
586,Sergio Viera,es ESP,MF,Las Palmas,19,2005,2,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,laliga,2024/25
587,Asier Villalibre,es ESP,FW,Alavés,26,1997,16,2,333,3.7,1,1,2,0,1,1,2,0,1.6,0.8,1.0,1.8,4,7,18,0.27,0.27,0.54,0.00,0.27,0.43,0.27,0.69,0.21,0.48,Matches,laliga,2024/25
588,Iván Villar,es ESP,GK,Celta Vigo,27,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
589,Viti,es ESP,DF,Las Palmas,26,1997,29,23,"1,982",22.0,0,2,2,0,0,0,5,0,0.1,0.1,1.4,1.4,43,44,65,0.00,0.09,0.09,0.00,0.09,0.00,0.06,0.06,0.00,0.06,Matches,laliga,2024/25
590,Daniel Vivian,es ESP,DF,Athletic Club,25,1999,32,28,"2,608",29.0,4,0,4,4,0,0,3,0,1.9,1.9,0.4,2.3,36,185,6,0.14,0.00,0.14,0.14,0.14,0.07,0.01,0.08,0.07,0.08,Matches,laliga,2024/25
591,Krapyvtsov Vladyslav,ua UKR,GK,Girona,19,2005,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
592,Iñaki Williams,gh GHA,FW,Athletic Club,30,1994,35,29,"2,652",29.5,6,8,14,6,0,0,1,0,7.6,7.6,7.8,15.4,107,76,302,0.20,0.27,0.48,0.20,0.48,0.26,0.27,0.52,0.26,0.52,Matches,laliga,2024/25
593,Nico Williams,es ESP,FW,Athletic Club,22,2002,29,22,"1,996",22.2,5,5,10,5,0,0,1,0,4.2,4.2,3.5,7.7,118,69,254,0.23,0.23,0.45,0.23,0.45,0.19,0.16,0.35,0.19,0.35,Matches,laliga,2024/25
594,Axel Witsel,be BEL,DF,Atlético Madrid,35,1989,14,9,852,9.5,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.6,2,21,1,0.00,0.11,0.11,0.00,0.11,0.00,0.06,0.06,0.00,0.06,Matches,laliga,2024/25
595,Lamine Yamal,es ESP,FW,Barcelona,17,2007,35,31,"2,856",31.7,9,13,22,9,0,0,3,0,9.8,9.8,13.9,23.8,181,160,433,0.28,0.41,0.69,0.28,0.69,0.31,0.44,0.75,0.31,0.75,Matches,laliga,2024/25
596,Daniel Yáñez,es ESP,FW,Real Madrid,17,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
597,Bertuğ Yıldırım,tr TUR,FW,Getafe,22,2002,22,14,"1,083",12.0,1,0,1,1,0,0,7,0,2.5,2.5,1.2,3.7,8,14,48,0.08,0.00,0.08,0.08,0.08,0.21,0.10,0.31,0.21,0.31,Matches,laliga,2024/25
598,Arsen Zakharyan,ru RUS,"MF,FW",Real Sociedad,21,2003,3,1,73,0.8,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,0,3,4,1.23,0.00,1.23,1.23,1.23,0.24,0.12,0.36,0.24,0.36,Matches,laliga,2024/25
599,Bryan Zaragoza,es ESP,"FW,MF",Osasuna,23,2001,27,22,"1,836",20.4,1,6,7,1,0,0,4,0,2.7,2.7,3.2,5.9,105,50,140,0.05,0.29,0.34,0.05,0.34,0.13,0.16,0.29,0.13,0.29,Matches,laliga,2024/25
600,Igor Zubeldia,es ESP,DF,Real Sociedad,27,1997,28,27,"2,269",25.2,0,0,0,0,0,0,6,1,0.6,0.6,0.4,1.1,22,101,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,laliga,2024/25
601,Martín Zubimendi,es ESP,MF,Real Sociedad,25,1999,36,33,"2,962",32.9,2,1,3,2,0,0,6,0,2.6,2.6,1.1,3.7,38,195,43,0.06,0.03,0.09,0.06,0.09,0.08,0.03,0.11,0.08,0.11,Matches,laliga,2024/25
